collector,date,sex,species,id_num,weight,adult,subadult,juvenile,M_testes_abd,M_testes_inguin,M_testes_scrot,F_vagina_imperf,F_vaging_perf,F_vagina_plug,F_nipple_sm,F_nipple_med,F_nipple_lg,F_lact_cond,F_preg_cond,condition,recap_stat,grid,trap_num,habitat
TAYLOR,1987-08-14,F,MICMON,328,17.5,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FFB,21,FELL
LIPANI,1987-08-14,F,MICMON,NaN,39.5,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOES,NNN,MMB,D9,MOME
GILBER,1987-08-14,M,OCHPRI,W473R474,144,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,35,NaN
GILBER,1987-08-14,M,OCHPRI,W473R474,144,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,38,NaN
GILBER,1987-08-14,F,OCHPRI,R184B181,134,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,30,NaN
GILBER,1987-08-14,F,OCHPRI,R184B181,134,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,NaN,NaN
GILBER,1987-08-14,F,OCHPRI,G183W317,146,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,28B,NaN
GILBER,1987-08-14,F,OCHPRI,G195G196,171,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,NaN,28,NaN
GILBER,1987-08-14,F,OCHPRI,B471O472,150,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,30,NaN
GILBER,1987-08-14,M,OCHPRI,B180B485,176,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,68,NaN
TAYLOR,1987-08-14,F,OCHPRI,G183W317,138,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,NaN,30,NaN
TAYLOR,1987-08-14,U,OCHPRI,NaN,144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ESCA,NNN,NaN,29,NaN
TAYLOR,1987-08-14,M,OCHPRI,G178B179,96,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,35,NaN
TAYLOR,1987-08-14,M,OCHPRI,G178B179,96,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,NaN,NaN
TAYLOR,1987-08-14,M,OCHPRI,R496Y497,134,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,NaN,56,NaN
TAYLOR,1987-08-14,F,PERMAN,100,21,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,DMA,2,DRME
AUERBA,1987-08-14,M,PERMAN,41,20.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,FFB,6,FELL
LIPANI,1987-08-14,F,PERMAN,329,18,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FFB,22,FELL
TAYLOR,1987-08-14,U,PERMAN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ESCA,NNN,SBB,13,SNOW
JIMH,1987-08-15,M,MARFLA,W175B704,2170,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FOEA,YRT,NaN,Z,NaN
JIMH,1987-08-15,F,MARFLA,259247,4200,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,EXCE,YYY,NaN,Y,NaN
JIMH,1987-08-15,F,PERMAN,100,21.1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,GOOD,YYY,DMA,1,DRME
JIMH,1987-08-15,F,PERMAN,329,17.1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,YYY,FFB,19,FELL
JIMH,1987-08-15,F,PERMAN,332,17.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,GOOD,NNN,FFB,17,FELL
JIMH,1987-08-15,M,PERMAN,41,17.7,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EXCE,YYY,FFB,15,FELL
JIMH,1987-08-15,M,PERMAN,331,19.4,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EXCE,NNN,FFB,10,FELL
JIMH,1987-08-15,F,PERMAN,334,19.6,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,EXCE,NNN,SBB,19,SNOW
JIMH,1987-08-15,M,PERMAN,53,17.3,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FAIR,YYY,SBB,9,SNOW
JIMH,1987-08-15,F,VOLESP,333,23.9,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,DAMP,NNN,DMB,21,DRME
JIMH,1987-08-15,M,VOLESP,328,21,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,FFB,21,FELL
JIMH,1987-08-15,F,VOLESP,330,30.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,EXCE,NNN,SBA,4,SNOW
JIMH,1987-08-16,F,PERMAN,332,18,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,GODA,NNN,FFB,25,FELL
JIMH,1987-08-16,F,PERMAN,329,18.5,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,DAMP,NNN,FFB,17,FELL
JIMH,1987-08-16,M,PERMAN,331,17.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DEAD,NNN,FFB,10,NaN
JIMH,1987-08-16,M,PERMAN,41,18.6,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DEAD,NNN,FFB,6,NaN
JIMH,1987-08-16,F,PERMAN,100,23.9,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,EXCE,NNN,FFB,4,FELL
JIMH,1987-08-16,F,PERMAN,334,20.3,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,DEAD,NNN,SBB,21,FELL
JIMH,1987-08-16,M,VOLESP,NaN,19.6,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DEAD,NNN,DMB,22,NaN
JIMH,1987-08-16,M,VOLESP,NaN,21.6,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DEAD,NNN,DMB,3,NaN
JIMH,1987-08-16,F,VOLESP,NaN,38.8,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,DEAD,NNN,MMB,19,NaN
BLUMST,1987-08-17,F,MARFLA,W167G168,1350,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,NaN,B,NaN
BLUMST,1987-08-17,F,MARFLA,B134G135,4750,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NOSE,NNN,NaN,B,NaN
AUERBA,1987-08-18,F,MARFLA,259247,4100,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,GOOD,YYY,NaN,8,NaN
AUERBA,1987-08-18,M,MARFLA,W707O706,3950,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOSE,NNN,NaN,5,NaN
AUERBA,1987-08-18,M,MARFLA,W707O706,3950,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOSE,YYY,NaN,4,NaN
AUERBA,1987-08-18,M,MARFLA,W710R711,4300,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOSE,NNN,NaN,13L,NaN
BLUMST,1987-08-18,F,MARFLA,259247,4050,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,GOOD,YYY,NaN,X,NaN
BLUMST,1987-08-18,F,MARFLA,O132Y133,3550,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,GOOD,NNN,NaN,B,NaN
BLUMST,1987-08-18,F,MARFLA,W167G168,1050,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,NaN,A,NaN
BLUMST,1987-08-18,F,MARFLA,B134G135,3350,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NNN,NaN,V,NaN
TAYLOR,1987-08-18,F,OCHPRI,G885G886,98,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,NaN,31,NaN
TAYLOR,1987-08-18,M,OCHPRI,W423R187,160,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,NaN,NaN,NaN
AUERBA,1987-08-18,M,OCHPRI,R184Y193,132,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YRT,PIKA,30,NaN
TAYLOR,1987-08-18,M,OCHPRI,W473R474,142,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,38,NaN
TAYLOR,1987-08-18,U,OCHPRI,O197G194,147,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,34,NaN
TAYLOR,1987-08-18,U,OCHPRI,B174O192,140,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOEA,YRT,PIKA,48,NaN
TAYLOR,1987-08-18,F,OCHPRI,G183W317,137,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,28B,NaN
TAYLOR,1987-08-18,M,OCHPRI,G178B179,110,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,35,NaN
TAYLOR,1987-08-18,F,OCHPRI,O489R490,160,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,7,NaN
TAYLOR,1987-08-18,U,OCHPRI,Y199,156,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOES,YYY,PIKA,32,NaN
TAYLOR,1987-08-18,F,OCHPRI,Y188W189,152,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,39,NaN
TAYLOR,1987-08-18,M,OCHPRI,W423R187,160,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,29,NaN
AUERBA,1987-08-19,M,MARFLA,W201W702,2650,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,7,NaN
TAYLOR,1987-08-19,M,MARFLA,W707O706,3750,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,3,NaN
AUERBA,1987-08-19,M,OCHPRI,R893Y193,128,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YRT,NaN,30,NaN
AUERBA,1987-08-19,M,OCHPRI,W423R187,150,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,NaN,29,NaN
AUERBA,1987-08-19,M,OCHPRI,W423R187,150,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,NaN,29,NaN
TAYLOR,1987-08-19,F,OCHPRI,G183W317,137,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,28B,NaN
TAYLOR,1987-08-19,F,OCHPRI,G183W317,137,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,28B,NaN
TAYLOR,1987-08-19,F,OCHPRI,G183W317,137,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,28B,NaN
TAYLOR,1987-08-19,F,OCHPRI,Y897Y899,98,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,44,NaN
TAYLOR,1987-08-19,F,OCHPRI,R184Y193,130,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EARS,YRT,NaN,30,NaN
TAYLOR,1987-08-19,M,OCHPRI,B887B888,118,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,1ST,NaN,37,NaN
AUERBA,1987-08-19,F,OCHPRI,O894O895,148,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,1ST,PIKA,66,NaN
AUERBA,1987-08-19,M,OCHPRI,W473R474,142,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,38,NaN
AUERBA,1987-08-19,M,OCHPRI,W473R474,142,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,PIKA,38,NaN
AUERBA,1987-08-19,U,OCHPRI,G195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ESCA,NNN,PIKA,31,NaN
TAYLOR,1987-08-19,M,OCHPRI,B174O192,130,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,46,NaN
TAYLOR,1987-08-19,M,OCHPRI,G178B179,109,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,35,NaN
TAYLOR,1987-08-19,M,OCHPRI,G178B179,109,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,PIKA,35,NaN
TAYLOR,1987-08-19,F,OCHPRI,B891W892,128,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,1ST,PIKA,53,NaN
TAYLOR,1987-08-19,F,OCHPRI,Y889B890,128,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,PIKA,46,NaN
TAYLOR,1987-08-20,M,OCHPRI,G178B179,108,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,35,NaN
TAYLOR,1987-08-20,M,OCHPRI,W423R187,148,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,29,NaN
TAYLOR,1987-08-20,F,OCHPRI,G183W317,136,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,28B,NaN
TAYLOR,1987-08-20,F,OCHPRI,G183W317,136,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,PIKA,NaN,NaN
TAYLOR,1987-08-20,M,OCHPRI,R893Y193,126,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,30,NaN
TAYLOR,1987-08-20,F,OCHPRI,10131012,101,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,1ST,PIKA,28,NaN
TAYLOR,1987-08-20,F,OCHPRI,Y188W189,154,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PIKA,37,NaN
TAYLOR,1987-08-20,F,OCHPRI,Y188W189,154,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,PIKA,39,NaN
JIMH,1988-06-22,F,PERMAN,404,30.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,GOOD,NNN,FSM,J10,FELL
JIMH,1988-06-22,M,PERMAN,402,18.5,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,FSM,C8,FELL
TP,1988-06-22,F,VOLESP,403,29,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,EXCE,NNN,FSM,H9,FELL
TP,1988-06-22,F,VOLESP,401,36.1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,EXCE,NNN,MMA,20,DESC
TP,1988-06-22,F,VOLESP,405,61.5,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,POOR,NNN,NaN,NaN,SHTU
TP,1988-06-22,F,VOLESP,407,33,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,ST,L10,NaN
TP,1988-06-22,M,VOLESP,408,32,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DEAD,NNN,ST,K9,NaN
TP,1988-06-23,F,PERMAN,404,30.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,GOOD,YYY,FFA,24,FELL
TP,1988-06-23,M,PERMAN,402,18,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,FSM,F10,FELL
TP,1988-06-23,F,VOLESP,410,38,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,GOOD,NNN,MMA,21,DESC
TP,1988-06-23,F,VOLESP,409,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOES,NNN,ST,J10,NaN
TP,1988-06-24,U,CHIPSP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ESCA,NNN,FFA,21,FELL
TP,1988-06-24,M,PERMAN,402,18.6,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,FFA,11,FELL
TP,1988-06-24,F,PERMAN,404,21.2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,FSM,H1,FELL
TP,1988-06-24,F,VOLESP,403,32.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EXCE,YYY,FSM,J7,FELL
TP,1988-06-24,F,VOLESP,401,35,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,DEAD,YYY,MMA,20,DESC
TP,1988-06-24,F,VOLESP,415,32.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,MMA,13,DESC
TP,1988-06-24,M,VOLESP,416,13,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,MMA,11,DESC
TP,1988-06-24,F,VOLESP,419,11.5,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,MMA,10,DESC
TP,1988-06-24,F,VOLESP,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DEAD,NNN,ST,L10,NaN
TP,1988-06-24,M,VOLESP,413,50,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FAIR,NNN,ST,K9,NaN
TP,1988-06-24,F,VOLESP,414,36.6,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,ST,K8,NaN
TP,1988-06-24,F,VOLESP,409,39.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,ST,J10,NaN
TP,1988-07-20,M,PERMAN,424,23.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EXCE,NNN,D-1,I10,NaN
TP,1988-07-20,M,PERMAN,426,19.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,POOR,NNN,D-1,A4,NaN
TP,1988-07-20,M,PERMAN,427,31.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,D-1,I1,NaN
TP,1988-07-20,U,PERMAN,NaN,22.5,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOES,NNN,D-1,B3,NaN
TP,1988-07-20,F,VOLESP,425,30.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,FAIR,NNN,D-1,D6,NaN
TP,1988-07-21,F,PERMAN,434,12,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,D-1,H1,NaN
TP,1988-07-21,F,PERMAN,432,21.5,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,D-1,B2,NaN
TP,1988-07-21,M,PERMAN,428,25.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EXCE,NNN,D-1,I10,NaN
TP,1988-07-21,M,PERMAN,426,19.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FAIR,YYY,D-1,A4,NaN
TP,1988-07-21,M,PERMAN,427,20.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,D-1,F4,NaN
TP,1988-07-21,F,VOLESP,425,33.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,FAIR,YYY,D-1,D4,NaN
TP,1988-07-21,F,VOLESP,430,26.5,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,FAIR,NNN,D-1,I3,NaN
TP,1988-07-21,M,VOLESP,431,13.5,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,D-1,I2,NaN
TP,1988-07-22,F,PERMAN,434,14,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,D-1,I2,NaN
TP,1988-07-22,F,PERMAN,434,16,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,D-1,A4,NaN
TP,1988-07-22,M,PERMAN,427,25.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,D-1,B8,NaN
TP,1988-07-22,M,PERMAN,428,20,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,D-1,J8,NaN
TP,1988-07-22,M,PERMAN,426,21.5,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,POOR,YYY,D-1,A5,NaN
TP,1988-07-22,F,VOLESP,425,35.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,YYY,D-1,D4,NaN
TP,1988-07-22,F,VOLESP,430,26.5,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FAIR,YYY,D-1,I3,NaN
TP,1988-07-22,M,VOLESP,431,11,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FAIR,YYY,D-1,I1,NaN
JIMH,1988-08-12,F,CHIPSP,529,44.8,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,EXCE,NNN,FFB,24,NaN
JIMH,1988-08-12,F,MARFLA,R167L168,3350,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,EXCE,YYY,PIKA,C,NaN
JIMH,1988-08-12,F,MARFLA,B134G135,3800,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,EXCE,NNN,PIKA,11,NaN
MCKECH,1988-08-12,F,OCHPRI,W266B255,130,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,NaN,4,NaN
MCKECH,1988-08-12,F,OCHPRI,W228Y186,172,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EARS,YRT,NaN,28B,NaN
MCKECH,1988-08-12,M,OCHPRI,G227R226,164,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,NaN,15,NaN
